# ProtRank analysis results of a dataset with 1238 rows and 6 comparisons
# comparisons in group 1: C1 vs. E1_24 & C2 vs. E2_24 & C3 vs. E3_24 & C1 vs. E1_48 & C2 vs. E2_48 & C3 vs. E3_48
# FDR values computed using 100 bootstrap realizations of the data
# rank	row	rank score	FDR	signs in groups
384	tr|A0A087WQN7|A0A087WQN7_MOUSE	2.463602	0.43587	-
385	sp|P42125|ECI1_MOUSE	2.452289	0.43587	-
386	sp|Q9JK92|HSPB8_MOUSE	2.431951	0.43624	-
387	sp|P27546|MAP4_MOUSE	2.425285	0.43624	+
388	sp|Q9JJI8|RL38_MOUSE	2.417511	0.43624	+
389	sp|Q9D023|MPC2_MOUSE	2.397019	0.43753	-
390	sp|Q91VD9|NDUS1_MOUSE	2.372644	0.43964	-
391	sp|Q9DCT5|SDF2_MOUSE	2.370427	0.43964	-
392	sp|P62245|RS15A_MOUSE	2.359952	0.43964	+
393	sp|Q00993|UFO_MOUSE	2.339855	0.44059	+
394	sp|Q9D2R0|AACS_MOUSE	2.319963	0.44254	+
395	sp|Q8BKE6|CP20A_MOUSE	2.319571	0.44254	-
396	sp|Q99M28|RNPS1_MOUSE	2.314332	0.44254	+
397	sp|O08547|SC22B_MOUSE	2.297570	0.44254	+
398	sp|P30285|CDK4_MOUSE	2.284337	0.44329	+
399	tr|A0A0N5E9G7|A0A0N5E9G7_MOUSE	2.263984	0.44534	-
400	sp|P12382|PFKAL_MOUSE	2.244209	0.44717	-
401	sp|Q9CW03|SMC3_MOUSE	2.240299	0.44717	-
402	sp|P14206|RSSA_MOUSE	2.223435	0.44799	+
403	sp|Q924Z4|CERS2_MOUSE	2.199714	0.45042	-
404	sp|Q91V61|SFXN3_MOUSE	2.194565	0.45042	-
405	tr|A0A0R4J0E4|A0A0R4J0E4_MOUSE	2.190661	0.45042	-
406	sp|P40336|VP26A_MOUSE	2.190097	0.45042	+
407	tr|E9PXY1|E9PXY1_MOUSE	2.189445	0.45042	-
408	tr|G3UWD2|G3UWD2_MOUSE	2.179559	0.45042	-
409	sp|Q9CWS4|INT11_MOUSE	2.097430	0.45998	-
410	sp|Q80UY2|KCMF1_MOUSE	2.063703	0.46468	-
411	sp|P53995|APC1_MOUSE	2.036067	0.46791	-
412	sp|Q8BL06|UBP54_MOUSE	2.027618	0.46791	-
413	sp|Q8VIJ6|SFPQ_MOUSE	2.015975	0.46893	+
414	sp|Q61602|GLI3_MOUSE	2.011261	0.46893	-
415	sp|P61963|DCAF7_MOUSE	2.007359	0.46893	-
416	sp|P43274|H14_MOUSE	2.001056	0.46893	-
417	sp|P17918|PCNA_MOUSE	1.962729	0.47374	-
418	sp|Q9R0E1|PLOD3_MOUSE	1.931598	0.47825	+
419	tr|A0A0R4J260|A0A0R4J260_MOUSE	1.930603	0.47825	-
420	tr|F8WI35|F8WI35_MOUSE	1.910463	0.47981	-
421	sp|Q9D0I9|SYRC_MOUSE	1.907132	0.47981	+
422	sp|Q6P3A8|ODBB_MOUSE	1.897704	0.47981	-
423	sp|Q8BJM7|TYW1_MOUSE	1.873135	0.48307	-
424	sp|Q8CIM8|INT4_MOUSE	1.868121	0.48307	-
425	sp|P58252|EF2_MOUSE	1.864783	0.48307	+
426	tr|E9PV90|E9PV90_MOUSE	1.859962	0.48307	-
427	sp|Q60760|GRB10_MOUSE	1.841728	0.48496	+
428	sp|Q8K1N2|PHLB2_MOUSE	1.826769	0.48724	+
429	sp|Q9CQV8|1433B_MOUSE	1.825385	0.48724	+
430	tr|A0A494B9L0|A0A494B9L0_MOUSE	1.818830	0.48724	-
431	tr|Q91VA7|Q91VA7_MOUSE	1.812680	0.48724	-
432	sp|Q8BJ34|MARF1_MOUSE	1.808966	0.48724	-
433	sp|Q9CR57|RL14_MOUSE	1.804688	0.48724	+
434	sp|P37913|DNLI1_MOUSE	1.800495	0.48724	+
435	sp|Q8BH59|CMC1_MOUSE	1.788514	0.48777	-
436	sp|Q9D172|GAL3A_MOUSE	1.785265	0.48777	-
437	sp|P08113|ENPL_MOUSE	1.782674	0.48777	+
438	tr|H3BKM0|H3BKM0_MOUSE	1.756704	0.49018	+
439	sp|Q922F4|TBB6_MOUSE	1.748456	0.49096	-
440	sp|Q5SWU9|ACACA_MOUSE	1.739230	0.49195	-
441	sp|P62754|RS6_MOUSE	1.735919	0.49195	+
442	sp|Q8VBZ3|CLPT1_MOUSE	1.728865	0.49195	+
443	sp|Q99J09|MEP50_MOUSE	1.725824	0.49195	+
444	sp|Q6PGF3|MED16_MOUSE	1.720997	0.49195	-
445	tr|A2AFQ2|A2AFQ2_MOUSE	1.663254	0.50213	-
446	tr|A0A0J9YUZ4|A0A0J9YUZ4_MOUSE	1.662430	0.50213	+
447	tr|Q91XX1|Q91XX1_MOUSE	1.652008	0.50253	-
448	tr|H9KV01|H9KV01_MOUSE	1.649711	0.50253	-
449	sp|A2A6A1|GPTC8_MOUSE	1.640265	0.50316	-
450	sp|Q9WUA3|PFKAP_MOUSE	1.639814	0.50316	-
451	sp|P70227|ITPR3_MOUSE	1.637983	0.50316	+
452	sp|Q91YQ5|RPN1_MOUSE	1.637697	0.50316	-
453	sp|Q9QYH6|MAGD1_MOUSE	1.633853	0.50316	-
454	sp|Q9R112|SQOR_MOUSE	1.633737	0.50316	-
455	sp|P97379|G3BP2_MOUSE	1.623309	0.50316	+
456	sp|Q5SF07|IF2B2_MOUSE	1.613980	0.50316	-
457	tr|Q3TF41|Q3TF41_MOUSE	1.609979	0.50316	+
458	sp|Q8VDN2|AT1A1_MOUSE	1.604479	0.50316	+
459	sp|O09005|DEGS1_MOUSE	1.601413	0.50316	-
460	sp|Q91YM4|FAKD4_MOUSE	1.599971	0.50316	-
461	tr|E9Q4Q2|E9Q4Q2_MOUSE	1.595077	0.50316	-
462	sp|P56480|ATPB_MOUSE	1.589775	0.50316	+
463	sp|Q80UP8|S20A2_MOUSE	1.588701	0.50316	+
464	tr|A0A0J9YU82|A0A0J9YU82_MOUSE	1.571490	0.50316	-
465	sp|Q6DID7|WLS_MOUSE	1.567463	0.50316	-
466	sp|P46935|NEDD4_MOUSE	1.567042	0.50316	+
467	sp|Q05D44|IF2P_MOUSE	1.560016	0.50316	+
468	sp|Q9Z1Z0|USO1_MOUSE	1.549084	0.50340	+
469	sp|P14148|RL7_MOUSE	1.538028	0.50507	+
470	tr|F8WHN7|F8WHN7_MOUSE	1.508797	0.51002	-
471	tr|E9Q2X6|E9Q2X6_MOUSE	1.504221	0.51002	-
472	sp|P17427|AP2A2_MOUSE	1.490599	0.51210	+
473	sp|Q7TNV0|DEK_MOUSE	1.486420	0.51237	-
474	sp|Q9WUM5|SUCA_MOUSE	1.471506	0.51511	-
475	sp|P61027|RAB10_MOUSE	1.465634	0.51545	+
476	sp|Q9D1G1|RAB1B_MOUSE	1.456067	0.51683	+
477	tr|A0A2I3BS49|A0A2I3BS49_MOUSE	1.454651	0.51683	-
478	sp|Q8R570|SNP47_MOUSE	1.454359	0.51683	-
479	sp|Q6ZWX6|IF2A_MOUSE	1.419854	0.52313	+
480	sp|P20664|PRI1_MOUSE	1.418523	0.52313	+
481	sp|Q99MN1|SYK_MOUSE	1.413369	0.52313	+
482	sp|O35280|CHK1_MOUSE	1.412402	0.52313	+
483	sp|Q61398|PCOC1_MOUSE	1.408990	0.52313	-
484	sp|Q9CY50|SSRA_MOUSE	1.408236	0.52313	-
485	sp|Q8VDZ4|ZDHC5_MOUSE	1.391886	0.52365	+
486	sp|Q9D824|FIP1_MOUSE	1.390678	0.52365	+
487	sp|Q9R059|FHL3_MOUSE	1.389881	0.52365	-
488	tr|S4R1L5|S4R1L5_MOUSE	1.388987	0.52365	+
489	sp|Q7TNC4|LC7L2_MOUSE	1.383110	0.52365	-
490	sp|Q8BKI2|TNR6B_MOUSE	1.376052	0.52365	-
491	sp|P43247|MSH2_MOUSE	1.375453	0.52365	-
492	tr|H7BX14|H7BX14_MOUSE	1.369133	0.52365	-
493	sp|Q9JLB9|NECT3_MOUSE	1.368887	0.52365	+
494	tr|B1AU25|B1AU25_MOUSE	1.358654	0.52365	-
495	sp|Q61235|SNTB2_MOUSE	1.354290	0.52365	+
496	tr|A2AJ72|A2AJ72_MOUSE	1.351112	0.52365	-
497	sp|P62743|AP2S1_MOUSE	1.350692	0.52365	+
498	sp|O88986|KBL_MOUSE	1.350436	0.52365	-
499	sp|P12970|RL7A_MOUSE	1.325175	0.52577	+
500	sp|Q62186|SSRD_MOUSE	1.325163	0.52577	-
501	sp|Q8C145|S39A6_MOUSE	1.322694	0.52577	+
502	sp|P62315|SMD1_MOUSE	1.318960	0.52577	+
503	sp|Q3U186|SYRM_MOUSE	1.306296	0.52620	-
504	sp|Q6PFQ7|RASL2_MOUSE	1.299283	0.52714	-
505	sp|Q9R1T2|SAE1_MOUSE	1.299145	0.52714	-
506	sp|Q8JZX4|SPF45_MOUSE	1.294739	0.52714	+
507	sp|O35648|CETN3_MOUSE	1.294234	0.52714	-
508	tr|Q6ZWQ9|Q6ZWQ9_MOUSE	1.282663	0.52738	+
509	sp|Q8C3X8|LMF2_MOUSE	1.278682	0.52770	-
510	sp|Q9Z2U1|PSA5_MOUSE	1.276210	0.52770	+
511	sp|P97351|RS3A_MOUSE	1.266017	0.52955	+
512	tr|A0A5F8MPZ7|A0A5F8MPZ7_MOUSE	1.262312	0.52986	-
513	sp|Q9WTI7|MYO1C_MOUSE	1.251908	0.53135	+
514	sp|Q9WVK4|EHD1_MOUSE	1.241475	0.53278	+
515	sp|Q61024|ASNS_MOUSE	1.240044	0.53278	+
516	sp|Q91X84|CRTC3_MOUSE	1.234900	0.53289	-
517	sp|Q9CY27|TECR_MOUSE	1.225638	0.53455	-
518	tr|G3UW40|G3UW40_MOUSE	1.221324	0.53486	-
519	tr|B7ZC94|B7ZC94_MOUSE	1.214709	0.53605	-
520	sp|Q99N57|RAF1_MOUSE	1.207350	0.53727	-
521	sp|P46460|NSF_MOUSE	1.205265	0.53727	+
522	sp|P70245|EBP_MOUSE	1.175422	0.54557	-
523	sp|P19253|RL13A_MOUSE	1.172704	0.54557	+
524	sp|O08749|DLDH_MOUSE	1.169458	0.54557	-
525	tr|A1BN54|A1BN54_MOUSE	1.164731	0.54571	-
526	tr|A2AMY5|A2AMY5_MOUSE	1.164275	0.54571	-
527	sp|Q8VCW8|ACSF2_MOUSE	1.143676	0.55015	-
528	sp|Q8CE90|MP2K7_MOUSE	1.141845	0.55015	-
529	sp|Q8VHE0|SEC63_MOUSE	1.129528	0.55236	-
530	sp|Q8CEC0|NUP88_MOUSE	1.128586	0.55236	-
531	sp|Q9QZQ8|H2AY_MOUSE	1.123867	0.55236	-
532	sp|Q61879|MYH10_MOUSE	1.118998	0.55236	-
533	sp|P17095|HMGA1_MOUSE	1.107867	0.55495	+
534	sp|O09106|HDAC1_MOUSE	1.096453	0.55732	-
535	sp|Q3UHI0|CCSE2_MOUSE	1.088194	0.55929	-
536	sp|Q9CXY9|GPI8_MOUSE	1.084813	0.55937	-
537	sp|Q9JJE7|FADS3_MOUSE	1.083188	0.55937	+
538	sp|Q99JY0|ECHB_MOUSE	1.083139	0.55937	+
539	sp|P52432|RPAC1_MOUSE	1.082713	0.55937	+
540	sp|Q64737|PUR2_MOUSE	1.082038	0.55937	+
541	sp|P68040|RACK1_MOUSE	1.077920	0.55937	+
542	sp|Q61026|NCOA2_MOUSE	1.072981	0.55937	-
543	tr|E9Q517|E9Q517_MOUSE	1.071183	0.55937	+
544	sp|Q8BTI8|SRRM2_MOUSE	1.067195	0.55937	+
545	tr|E9Q5B5|E9Q5B5_MOUSE	1.060462	0.55937	-
546	sp|Q9ERU9|RBP2_MOUSE	1.060003	0.55937	+
547	sp|O70472|TM131_MOUSE	1.057147	0.55937	-
548	tr|Q8K0M3|Q8K0M3_MOUSE	1.053454	0.55937	-
549	sp|Q9D2V8|MFS10_MOUSE	1.049435	0.55937	-
550	tr|D3YTR6|D3YTR6_MOUSE	1.048387	0.55937	-
551	sp|Q8BGC4|PTGR3_MOUSE	1.045266	0.55937	-
552	sp|P61211|ARL1_MOUSE	1.040450	0.55937	-
553	sp|B2RY56|RBM25_MOUSE	1.040146	0.55937	-
554	tr|Q8R5L1|Q8R5L1_MOUSE	1.028681	0.56004	+
555	sp|Q01853|TERA_MOUSE	1.019522	0.56198	+
556	sp|O70126|AURKB_MOUSE	1.013252	0.56336	+
557	sp|Q60597|ODO1_MOUSE	1.013041	0.56336	-
558	sp|Q99LE6|ABCF2_MOUSE	1.007789	0.56336	+
559	sp|Q3UDR8|YIPF3_MOUSE	1.002900	0.56372	-
560	sp|P54823|DDX6_MOUSE	1.000912	0.56372	+
561	tr|A0A338P6S3|A0A338P6S3_MOUSE	0.998994	0.56372	-
562	tr|G5E924|G5E924_MOUSE	0.992418	0.56450	+
563	sp|P46061|RAGP1_MOUSE	0.989576	0.56450	+
564	sp|P47963|RL13_MOUSE	0.988974	0.56450	+
565	sp|Q811U4|MFN1_MOUSE	0.986640	0.56450	-
566	sp|Q60605|MYL6_MOUSE	0.985065	0.56450	+
567	sp|Q9CZM2|RL15_MOUSE	0.981690	0.56450	+
568	sp|P35980|RL18_MOUSE	0.981538	0.56450	+
569	tr|A0A1L1ST61|A0A1L1ST61_MOUSE	0.978866	0.56450	-
570	sp|Q99LC5|ETFA_MOUSE	0.975625	0.56450	-
571	tr|Q5SU48|Q5SU48_MOUSE	0.973836	0.56450	-
572	sp|Q8BRH0|TMTC3_MOUSE	0.972007	0.56450	-
573	tr|A0A0R4J0I4|A0A0R4J0I4_MOUSE	0.969955	0.56450	+
574	tr|S4R2J9|S4R2J9_MOUSE	0.968241	0.56450	+
575	sp|Q9DB77|QCR2_MOUSE	0.959004	0.56450	+
576	tr|A0A0R4J0W6|A0A0R4J0W6_MOUSE	0.958810	0.56450	-
577	tr|A0A0U1RP13|A0A0U1RP13_MOUSE	0.957165	0.56450	-
578	sp|P81122|IRS2_MOUSE	0.953660	0.56450	-
579	sp|Q91ZD4|VANG2_MOUSE	0.938309	0.56708	+
580	sp|B1ARD6|SLFN9_MOUSE	0.936409	0.56708	-
581	sp|P11499|HS90B_MOUSE	0.928884	0.56878	+
582	sp|Q80TZ9|RERE_MOUSE	0.928145	0.56878	-
583	sp|P27659|RL3_MOUSE	0.927225	0.56878	+
584	sp|Q9Z0N1|IF2G_MOUSE	0.927154	0.56878	+
585	sp|Q9CQR4|ACO13_MOUSE	0.920554	0.56878	+
586	sp|Q5SNZ0|GRDN_MOUSE	0.917981	0.56878	+
587	sp|Q8C3F2|F120C_MOUSE	0.917976	0.56878	-
588	sp|Q9D6R2|IDH3A_MOUSE	0.913307	0.56878	-
589	sp|P26350|PTMA_MOUSE	0.908243	0.56878	-
590	sp|Q2YDW2|MSTO1_MOUSE	0.906943	0.56878	-
591	sp|Q99020|ROAA_MOUSE	0.904555	0.56878	+
592	sp|Q8R5J9|PRAF3_MOUSE	0.899226	0.56956	+
593	tr|A0A0R4J259|A0A0R4J259_MOUSE	0.891754	0.57177	+
594	sp|P62137|PP1A_MOUSE	0.890395	0.57177	+
595	sp|Q8BX02|KANK2_MOUSE	0.888579	0.57177	-
596	sp|P49312|ROA1_MOUSE	0.878766	0.57419	+
597	tr|S4R238|S4R238_MOUSE	0.873369	0.57573	-
598	tr|A0A0R4J083|A0A0R4J083_MOUSE	0.866265	0.57769	-
599	tr|E9PWB1|E9PWB1_MOUSE	0.861766	0.57853	-
600	sp|Q80TF3|PCD19_MOUSE	0.857121	0.57923	+
601	sp|Q9D0D4|DIM1_MOUSE	0.856981	0.57923	-
602	sp|Q9QZD8|DIC_MOUSE	0.854107	0.57923	-
603	sp|Q61696|HS71A_MOUSE	0.852780	0.57923	-
604	tr|A0A1L1SQA8|A0A1L1SQA8_MOUSE	0.840180	0.58214	+
605	sp|Q8R0S2|IQEC1_MOUSE	0.831020	0.58504	-
606	sp|P61965|WDR5_MOUSE	0.825411	0.58665	-
607	tr|Q99PA7|Q99PA7_MOUSE	0.824620	0.58665	+
608	sp|Q9R1J0|NSDHL_MOUSE	0.823957	0.58665	-
609	sp|Q3TCH7|CUL4A_MOUSE	0.813729	0.58901	-
610	tr|A0A0G2JGD2|A0A0G2JGD2_MOUSE	0.807605	0.59074	-
611	sp|Q9WUU9|GANP_MOUSE	0.806941	0.59074	-
612	sp|Q5FWK3|RHG01_MOUSE	0.801149	0.59203	+
613	sp|Q9JKX6|NUDT5_MOUSE	0.798480	0.59233	-
614	sp|Q8VEK3|HNRPU_MOUSE	0.797165	0.59233	+
615	sp|P51150|RAB7A_MOUSE	0.796699	0.59233	+
616	sp|P26443|DHE3_MOUSE	0.778399	0.59864	-
617	sp|Q922W5|P5CR1_MOUSE	0.772374	0.60062	-
618	sp|Q3UEB3|PUF60_MOUSE	0.769158	0.60095	+
619	sp|Q9Z2B9|KS6A4_MOUSE	0.765019	0.60205	-
620	sp|P19324|SERPH_MOUSE	0.752339	0.60671	-
621	sp|Q8VDD5|MYH9_MOUSE	0.752203	0.60671	+
622	sp|P32921|SYWC_MOUSE	0.742282	0.60939	+
623	sp|Q8CGY8|OGT1_MOUSE	0.738674	0.61029	+
624	sp|O70133|DHX9_MOUSE	0.732897	0.61194	+
625	sp|Q9Z2V5|HDAC6_MOUSE	0.722904	0.61640	-
626	sp|Q1HFZ0|NSUN2_MOUSE	0.722238	0.61640	+
627	sp|Q99KI0|ACON_MOUSE	0.715878	0.61797	+
628	sp|P05064|ALDOA_MOUSE	0.715617	0.61797	+
629	tr|A0A498WGK2|A0A498WGK2_MOUSE	0.715097	0.61797	-
630	sp|Q99J56|DERL1_MOUSE	0.707040	0.61967	-
631	sp|Q9DCL9|PUR6_MOUSE	0.703458	0.62011	-
632	sp|F8VPU2|FARP1_MOUSE	0.696012	0.62286	+
633	sp|Q80U78|PUM1_MOUSE	0.689776	0.62536	-
634	sp|Q60932|VDAC1_MOUSE	0.685258	0.62666	-
635	sp|Q8K0C9|GMDS_MOUSE	0.684372	0.62666	-
636	sp|Q8BJS4|SUN2_MOUSE	0.678128	0.62852	-
637	tr|Q91YS7|Q91YS7_MOUSE	0.677056	0.62852	+
638	sp|Q80YV4|PANK4_MOUSE	0.666307	0.63304	-
639	tr|A0A1D5RLD8|A0A1D5RLD8_MOUSE	0.665159	0.63304	-
640	sp|Q99L48|NMD3_MOUSE	0.664016	0.63304	+
641	tr|A0A1L1SRG5|A0A1L1SRG5_MOUSE	0.653063	0.63803	-
642	tr|E9QB02|E9QB02_MOUSE	0.647476	0.64019	+
643	sp|Q8BGK6|YLAT2_MOUSE	0.637287	0.64516	+
644	sp|P53986|MOT1_MOUSE	0.635621	0.64522	-
645	sp|Q8BP67|RL24_MOUSE	0.633820	0.64522	+
646	sp|Q9CQU3|RER1_MOUSE	0.631471	0.64522	+
647	sp|P17742|PPIA_MOUSE	0.630734	0.64522	+
648	sp|Q922J9|FACR1_MOUSE	0.623231	0.64789	-
649	sp|Q99K48|NONO_MOUSE	0.616600	0.65094	-
650	sp|Q9D8E6|RL4_MOUSE	0.616537	0.65094	+
651	tr|Z4YJT3|Z4YJT3_MOUSE	0.615486	0.65094	+
652	tr|A0A286YDS5|A0A286YDS5_MOUSE	0.615191	0.65094	+
653	sp|Q9Z175|LOXL3_MOUSE	0.612169	0.65094	-
654	sp|Q9CXL3|CG050_MOUSE	0.610673	0.65094	-
655	sp|Q9EPT5|SO2A1_MOUSE	0.609718	0.65094	+
656	sp|P97363|SPTC2_MOUSE	0.608704	0.65094	-
657	sp|Q9JHU4|DYHC1_MOUSE	0.606715	0.65094	-
658	sp|P70303|PYRG2_MOUSE	0.606457	0.65094	-
659	tr|Q923A8|Q923A8_MOUSE	0.598958	0.65161	+
660	tr|D3Z263|D3Z263_MOUSE	0.597742	0.65161	-
661	tr|A0A0N4SVQ1|A0A0N4SVQ1_MOUSE	0.596831	0.65161	-
662	sp|Q9D8N2|DEN10_MOUSE	0.592615	0.65272	-
663	sp|P06151|LDHA_MOUSE	0.590974	0.65272	+
664	sp|Q9D0E1|HNRPM_MOUSE	0.588518	0.65337	-
665	sp|P97465|DOK1_MOUSE	0.587408	0.65337	+
666	tr|Q8BGJ5|Q8BGJ5_MOUSE	0.586243	0.65337	+
667	sp|Q3UHK8|TNR6A_MOUSE	0.584110	0.65337	-
668	sp|Q8R2V2|IFFO2_MOUSE	0.583726	0.65337	-
669	sp|Q61656|DDX5_MOUSE	0.579877	0.65387	+
670	sp|P09405|NUCL_MOUSE	0.579562	0.65387	+
671	sp|P49718|MCM5_MOUSE	0.577877	0.65387	-
672	sp|Q8BXZ1|TMX3_MOUSE	0.577202	0.65387	-
673	tr|A0A3B2WDD2|A0A3B2WDD2_MOUSE	0.574289	0.65388	+
674	sp|Q9JIK5|DDX21_MOUSE	0.571602	0.65490	+
675	sp|P35235|PTN11_MOUSE	0.571443	0.65490	+
676	tr|L7N236|L7N236_MOUSE	0.569909	0.65490	+
677	tr|G3XA17|G3XA17_MOUSE	0.565421	0.65604	-
678	sp|Q9CX86|ROA0_MOUSE	0.561001	0.65776	-
679	sp|P10605|CATB_MOUSE	0.558446	0.65838	-
680	sp|P62196|PRS8_MOUSE	0.555494	0.65941	+
681	tr|Q9DCC1|Q9DCC1_MOUSE	0.554458	0.65941	-
682	tr|Q3U3K9|Q3U3K9_MOUSE	0.551666	0.66019	-
683	tr|Q3TN15|Q3TN15_MOUSE	0.546889	0.66228	+
684	tr|E9QNH6|E9QNH6_MOUSE	0.546023	0.66228	-
685	sp|Q8K212|PACS1_MOUSE	0.544306	0.66228	-
686	sp|P97855|G3BP1_MOUSE	0.543278	0.66228	-
687	sp|Q920L1|FADS1_MOUSE	0.542727	0.66228	-
688	sp|Q6DFW4|NOP58_MOUSE	0.537776	0.66408	+
689	sp|Q3V009|TMED1_MOUSE	0.534623	0.66505	-
690	sp|Q9CX30|YIF1B_MOUSE	0.533542	0.66505	-
691	tr|A0A571BDN3|A0A571BDN3_MOUSE	0.531681	0.66505	+
692	sp|Q62210|BIRC2_MOUSE	0.531226	0.66505	-
693	sp|Q62167|DDX3X_MOUSE	0.530197	0.66505	+
694	tr|E9QAI5|E9QAI5_MOUSE	0.527465	0.66526	-
695	sp|P99024|TBB5_MOUSE	0.526731	0.66526	-
696	sp|P48759|PTX3_MOUSE	0.526173	0.66526	-
697	tr|A0A0G2JG95|A0A0G2JG95_MOUSE	0.523557	0.66526	+
698	sp|P68368|TBA4A_MOUSE	0.521044	0.66556	-
699	sp|C0HKE5|H2A1G_MOUSE	0.518595	0.66601	-
700	tr|D3Z6W2|D3Z6W2_MOUSE	0.518345	0.66601	+
701	sp|Q9R0E2|PLOD1_MOUSE	0.513771	0.66746	+
702	sp|Q61655|DD19A_MOUSE	0.513479	0.66746	+
703	sp|Q60838|DVL2_MOUSE	0.512623	0.66746	+
704	sp|Q8CG48|SMC2_MOUSE	0.510401	0.66746	-
705	tr|G3UX26|G3UX26_MOUSE	0.509730	0.66746	-
706	sp|Q3TWW8|SRSF6_MOUSE	0.505139	0.66878	-
707	sp|Q8BKH7|SIN1_MOUSE	0.505124	0.66878	-
708	sp|P62301|RS13_MOUSE	0.503150	0.66878	+
709	sp|O54734|OST48_MOUSE	0.500364	0.66918	-
710	tr|Q3U741|Q3U741_MOUSE	0.490571	0.67535	+
711	tr|A0A087WS56|A0A087WS56_MOUSE	0.480398	0.68158	-
712	sp|Q60972|RBBP4_MOUSE	0.479690	0.68158	-
713	sp|P26638|SYSC_MOUSE	0.477269	0.68224	+
714	tr|A0A3Q4EH93|A0A3Q4EH93_MOUSE	0.476952	0.68224	-
715	sp|Q8BYK6|YTHD3_MOUSE	0.474033	0.68273	-
716	sp|P15864|H12_MOUSE	0.472554	0.68273	-
717	sp|Q8VDF2|UHRF1_MOUSE	0.469474	0.68402	-
718	sp|P0DP28|CALM3_MOUSE	0.468992	0.68402	-
719	sp|Q63850|NUP62_MOUSE	0.467207	0.68402	-
720	sp|O88736|DHB7_MOUSE	0.462780	0.68647	-
721	tr|M0QWD1|M0QWD1_MOUSE	0.460979	0.68723	-
722	sp|Q9QXS1|PLEC_MOUSE	0.459598	0.68741	-
723	tr|Q3UF75|Q3UF75_MOUSE	0.458896	0.68741	-
724	sp|P10649|GSTM1_MOUSE	0.457993	0.68741	+
725	sp|P80318|TCPG_MOUSE	0.457258	0.68741	+
726	sp|Q3U9G9|LBR_MOUSE	0.455993	0.68741	+
727	tr|A0A2I3BQE0|A0A2I3BQE0_MOUSE	0.455846	0.68741	-
728	tr|F6VYE2|F6VYE2_MOUSE	0.455834	0.68741	-
729	sp|Q8C570|RAE1L_MOUSE	0.454077	0.68741	-
730	sp|P14869|RLA0_MOUSE	0.453992	0.68741	+
731	sp|O70475|UGDH_MOUSE	0.452721	0.68741	+
732	sp|O70503|DHB12_MOUSE	0.452386	0.68741	+
733	sp|P27773|PDIA3_MOUSE	0.452368	0.68741	+
734	sp|P55096|ABCD3_MOUSE	0.451439	0.68741	-
735	sp|Q922B2|SYDC_MOUSE	0.449376	0.68741	+
736	sp|Q3UPL0|SC31A_MOUSE	0.449031	0.68741	-
737	sp|P20029|BIP_MOUSE	0.448531	0.68741	+
738	sp|P28301|LYOX_MOUSE	0.445597	0.68741	-
739	sp|O35129|PHB2_MOUSE	0.445496	0.68741	+
740	sp|Q99M87|DNJA3_MOUSE	0.444685	0.68741	-
741	sp|P10404|ENV1_MOUSE	0.444434	0.68741	-
742	sp|Q64261|CDK6_MOUSE	0.438139	0.68741	+
743	tr|Q3KQM4|Q3KQM4_MOUSE	0.433829	0.68741	-
744	sp|Q6ZPE2|MTMR5_MOUSE	0.433553	0.68741	+
745	sp|Q11011|PSA_MOUSE	0.431510	0.68741	-
746	sp|P80317|TCPZ_MOUSE	0.430880	0.68741	+
747	sp|Q9CZN7|GLYM_MOUSE	0.429264	0.68741	+
748	sp|O35126|ATN1_MOUSE	0.429002	0.68741	-
749	sp|P47758|SRPRB_MOUSE	0.427812	0.68741	+
750	sp|Q8K2D3|EDC3_MOUSE	0.427497	0.68741	-
751	tr|A0A1B0GRU8|A0A1B0GRU8_MOUSE	0.422848	0.68879	-
752	tr|E9PU87|E9PU87_MOUSE	0.421615	0.68887	-
753	sp|Q921I6|SH3B4_MOUSE	0.420472	0.68887	+
754	sp|Q9Z0V7|TI17B_MOUSE	0.420093	0.68887	-
755	sp|Q6NXJ0|WWC2_MOUSE	0.419036	0.68887	-
756	sp|Q8R1Q8|DC1L1_MOUSE	0.418154	0.68887	-
757	sp|P62267|RS23_MOUSE	0.413297	0.69095	+
758	tr|Q6ZWZ4|Q6ZWZ4_MOUSE	0.407911	0.69467	-
759	sp|Q80U93|NU214_MOUSE	0.404381	0.69700	-
760	sp|P06537|GCR_MOUSE	0.404110	0.69700	+
761	sp|Q91VI7|RINI_MOUSE	0.401261	0.69766	-
762	sp|P42932|TCPQ_MOUSE	0.399852	0.69789	+
763	tr|D3Z3Y1|D3Z3Y1_MOUSE	0.395336	0.70118	-
764	sp|Q3V3R1|C1TM_MOUSE	0.394111	0.70143	-
765	sp|P80313|TCPH_MOUSE	0.393868	0.70143	-
766	sp|Q99M31|HSP7E_MOUSE	0.392224	0.70143	+
767	tr|B2RXW8|B2RXW8_MOUSE	0.391214	0.70143	+
768	sp|Q9QZL0|RIPK3_MOUSE	0.389873	0.70150	+
769	sp|Q8BXQ2|PIGT_MOUSE	0.387464	0.70248	-
770	tr|Q3TWV4|Q3TWV4_MOUSE	0.386495	0.70248	+
771	sp|P61620|S61A1_MOUSE	0.384239	0.70314	-
772	tr|A2AKI5|A2AKI5_MOUSE	0.383271	0.70314	-
773	sp|O35295|PURB_MOUSE	0.382637	0.70314	-
